week_start,source_country,target_country,event_count,avg_intensity,min_intensity,trade_event_count,trade_avg_intensity,year,gdelt_confidence
2018-08-27,South Korea,Japan,4,1.0,-2.0,0,,2018,unvalidated
2018-08-27,South Korea,Mexico,1,4.0,4.0,0,,2018,unvalidated
2018-08-27,South Korea,United States,18,1.6222222222222225,-5.0,0,,2018,unvalidated
2018-08-27,United States,Brazil,1,1.9,1.9,0,,2018,low
2018-08-27,United States,Canada,109,0.33577981651376143,-7.0,0,,2018,low
2018-08-27,United States,China,53,-0.10943396226415095,-8.0,1,-8.0,2018,high
2018-08-27,United States,France,7,2.7142857142857144,-4.0,0,,2018,unvalidated
2018-08-27,United States,Germany,8,0.625,0.0,0,,2018,moderate
2018-08-27,United States,India,42,1.3166666666666667,-10.0,0,,2018,low
2018-08-27,United States,Japan,12,3.483333333333333,1.0,0,,2018,unvalidated
2018-08-27,United States,Mexico,147,5.052380952380953,-5.8,0,,2018,moderate
2018-08-27,United States,South Korea,26,0.038461538461538596,-5.6,0,,2018,unvalidated
2018-09-03,Brazil,India,2,0.0,0.0,0,,2018,low
2018-09-03,Brazil,Mexico,1,1.0,1.0,0,,2018,unvalidated
2018-09-03,Brazil,United States,2,0.0,0.0,0,,2018,low
2018-09-03,Canada,France,1,4.5,4.5,0,,2018,unvalidated
2018-09-03,Canada,India,2,-6.5,-6.5,0,,2018,unvalidated
2018-09-03,Canada,Mexico,1,0.0,0.0,0,,2018,unvalidated
2018-09-03,Canada,United States,49,2.2081632653061227,-2.0,0,,2018,low
2018-09-03,China,India,3,0.23333333333333325,-4.0,0,,2018,moderate
2018-09-03,China,Japan,6,1.8999999999999997,1.0,0,,2018,moderate
2018-09-03,China,South Korea,2,3.4,2.8,0,,2018,moderate
2018-09-03,China,United States,11,0.6181818181818182,-5.0,0,,2018,high
2018-09-03,France,Germany,1,0.0,0.0,0,,2018,unvalidated
2018-09-03,France,India,5,6.959999999999999,2.8,0,,2018,unvalidated
2018-09-03,France,Japan,8,2.9749999999999996,2.8,0,,2018,unvalidated
2018-09-03,France,South Korea,2,0.95,0.0,0,,2018,unvalidated
2018-09-03,France,United States,3,0.0,0.0,0,,2018,unvalidated
2018-09-03,Germany,France,4,3.0,0.0,0,,2018,unvalidated
2018-09-03,Germany,Japan,1,4.5,4.5,0,,2018,unvalidated
2018-09-03,Germany,United States,5,-1.0,-5.0,0,,2018,moderate
2018-09-03,India,Brazil,1,-9.0,-9.0,0,,2018,low
2018-09-03,India,Canada,1,4.0,4.0,0,,2018,unvalidated
2018-09-03,India,China,2,2.3499999999999996,1.9,0,,2018,moderate
2018-09-03,India,France,5,6.779999999999999,1.9,0,,2018,unvalidated
2018-09-03,India,South Korea,10,3.16,1.0,0,,2018,unvalidated
2018-09-03,India,United States,133,3.0330827067669173,-10.0,0,,2018,low
2018-09-03,Japan,China,10,0.71,-2.0,0,,2018,moderate
2018-09-03,Japan,France,11,2.8545454545454545,1.9,0,,2018,unvalidated
2018-09-03,Japan,Germany,3,2.8333333333333335,0.0,0,,2018,unvalidated
2018-09-03,Japan,Mexico,1,1.0,1.0,0,,2018,unvalidated
2018-09-03,Japan,South Korea,5,4.38,1.9,0,,2018,unvalidated
2018-09-03,Japan,United States,11,2.1363636363636362,1.0,0,,2018,unvalidated
2018-09-03,Mexico,Brazil,2,0.5,0.0,0,,2018,unvalidated
2018-09-03,Mexico,Canada,2,0.2,0.0,0,,2018,unvalidated
2018-09-03,Mexico,Japan,1,1.0,1.0,0,,2018,unvalidated
2018-09-03,Mexico,United States,17,7.082352941176471,0.4,0,,2018,moderate
2018-09-03,South Korea,China,7,0.0571428571428572,-5.0,0,,2018,moderate
2018-09-03,South Korea,France,1,2.8,2.8,0,,2018,unvalidated
2018-09-03,South Korea,India,5,2.3,1.0,0,,2018,unvalidated
2018-09-03,South Korea,Japan,10,2.96,-5.0,0,,2018,unvalidated
2018-09-03,South Korea,United States,51,1.9823529411764704,-5.0,0,,2018,unvalidated
2018-09-03,United States,Canada,38,2.613157894736842,-4.4,0,,2018,low
2018-09-03,United States,China,19,0.2421052631578947,-7.2,0,,2018,high
2018-09-03,United States,Germany,7,-1.0,-9.0,0,,2018,moderate
2018-09-03,United States,India,137,3.1605839416058394,-10.0,0,,2018,low
2018-09-03,United States,Japan,34,0.31176470588235294,-5.0,0,,2018,unvalidated
2018-09-03,United States,Mexico,20,5.6450000000000005,-5.0,0,,2018,moderate
2018-09-03,United States,South Korea,68,2.192647058823529,-2.0,0,,2018,unvalidated
2018-09-10,Brazil,Mexico,2,1.5999999999999999,0.4,0,,2018,unvalidated
2018-09-10,Canada,France,1,3.5,3.5,0,,2018,unvalidated
2018-09-10,Canada,United States,25,2.404,0.0,0,,2018,low
2018-09-10,China,France,8,3.125,0.0,0,,2018,unvalidated
2018-09-10,China,Germany,1,4.0,4.0,0,,2018,moderate
2018-09-10,China,India,5,-0.9199999999999999,-4.0,0,,2018,moderate
2018-09-10,China,Japan,59,2.48135593220339,-2.0,0,,2018,moderate
2018-09-10,China,South Korea,1,4.5,4.5,0,,2018,moderate
2018-09-10,China,United States,38,0.7842105263157894,-10.0,0,,2018,high
2018-09-10,France,China,7,3.5714285714285716,1.0,0,,2018,unvalidated
2018-09-10,France,Germany,12,1.5,-5.0,0,,2018,unvalidated
2018-09-10,France,India,2,1.0,1.0,0,,2018,unvalidated
2018-09-10,France,Japan,3,2.7999999999999994,2.8,0,,2018,unvalidated
2018-09-10,France,South Korea,1,4.0,4.0,0,,2018,unvalidated
2018-09-10,France,United States,4,3.7,2.8,0,,2018,unvalidated
2018-09-10,Germany,China,1,4.0,4.0,0,,2018,moderate
2018-09-10,Germany,France,10,3.3,0.0,0,,2018,unvalidated
2018-09-10,Germany,India,1,2.8,2.8,0,,2018,low
2018-09-10,Germany,United States,6,4.333333333333333,-2.0,0,,2018,moderate
2018-09-10,India,Brazil,2,3.0,3.0,0,,2018,low
2018-09-10,India,China,3,-0.06666666666666672,-6.5,0,,2018,moderate
2018-09-10,India,France,4,2.375,1.0,0,,2018,unvalidated
2018-09-10,India,Germany,3,3.3000000000000003,1.9,0,,2018,low
2018-09-10,India,Japan,1,1.9,1.9,0,,2018,unvalidated
2018-09-10,India,South Korea,4,6.475,1.9,0,,2018,unvalidated
2018-09-10,India,United States,47,1.9,-9.5,0,,2018,low
2018-09-10,Japan,China,65,2.4384615384615387,0.0,0,,2018,moderate
2018-09-10,Japan,France,3,1.8999999999999997,1.9,0,,2018,unvalidated
2018-09-10,Japan,India,1,2.8,2.8,0,,2018,unvalidated
2018-09-10,Japan,South Korea,17,2.7529411764705882,-5.0,0,,2018,unvalidated
2018-09-10,Japan,United States,17,3.105882352941176,0.0,0,,2018,unvalidated
2018-09-10,Mexico,Brazil,1,1.9,1.9,0,,2018,unvalidated
2018-09-10,Mexico,Canada,1,0.4,0.4,0,,2018,unvalidated
2018-09-10,Mexico,China,1,0.0,0.0,0,,2018,unvalidated
2018-09-10,Mexico,United States,17,4.276470588235294,-5.0,0,,2018,moderate
2018-09-10,South Korea,China,2,-1.0,-2.0,0,,2018,moderate
2018-09-10,South Korea,France,3,-0.8333333333333334,-6.5,0,,2018,unvalidated
2018-09-10,South Korea,India,4,6.7,2.8,0,,2018,unvalidated
2018-09-10,South Korea,Japan,16,2.75,-5.0,0,,2018,unvalidated
2018-09-10,South Korea,United States,39,2.505128205128205,-2.0,0,,2018,unvalidated
2018-09-10,United States,Brazil,2,0.0,0.0,0,,2018,low
2018-09-10,United States,Canada,17,0.5764705882352941,-5.0,0,,2018,low
2018-09-10,United States,China,62,0.535483870967742,-10.0,1,-8.0,2018,high
2018-09-10,United States,France,14,3.6999999999999997,1.9,0,,2018,unvalidated
2018-09-10,United States,Germany,9,3.6666666666666665,-2.0,0,,2018,moderate
2018-09-10,United States,India,40,0.4749999999999999,-6.5,0,,2018,low
2018-09-10,United States,Japan,15,2.1866666666666665,-0.4,0,,2018,unvalidated
2018-09-10,United States,Mexico,17,5.482352941176471,0.0,0,,2018,moderate
2018-09-10,United States,South Korea,33,2.1363636363636362,-5.0,0,,2018,unvalidated
2018-09-17,Brazil,France,1,1.0,1.0,0,,2018,unvalidated
2018-09-17,Brazil,United States,1,-5.0,-5.0,0,,2018,low
2018-09-17,Canada,Germany,2,0.3999999999999999,-2.0,0,,2018,unvalidated
2018-09-17,Canada,Japan,1,2.8,2.8,0,,2018,unvalidated
2018-09-17,Canada,United States,23,3.526086956521739,-0.4,0,,2018,low
2018-09-17,China,Germany,2,4.45,1.9,0,,2018,moderate
2018-09-17,China,India,7,-3.4285714285714284,-10.0,0,,2018,moderate
2018-09-17,China,Japan,1,0.4,0.4,0,,2018,moderate
2018-09-17,China,South Korea,4,2.675,0.4,0,,2018,moderate
2018-09-17,China,United States,96,0.30104166666666665,-10.0,0,,2018,high
2018-09-17,France,Brazil,1,1.0,1.0,0,,2018,unvalidated
2018-09-17,France,China,1,3.0,3.0,0,,2018,unvalidated
2018-09-17,France,India,7,1.9428571428571428,0.0,0,,2018,unvalidated
2018-09-17,France,United States,1,4.0,4.0,0,,2018,unvalidated
2018-09-17,Germany,Canada,1,1.9,1.9,0,,2018,unvalidated
2018-09-17,Germany,China,3,4.266666666666667,2.8,0,,2018,moderate
2018-09-17,Germany,Japan,2,4.0,4.0,0,,2018,unvalidated
2018-09-17,Germany,United States,3,4.0,4.0,0,,2018,moderate
2018-09-17,India,China,12,-1.2166666666666666,-10.0,0,,2018,moderate
2018-09-17,India,France,7,2.257142857142857,0.0,0,,2018,unvalidated
2018-09-17,India,Japan,3,4.8,3.4,0,,2018,unvalidated
2018-09-17,India,South Korea,1,1.9,1.9,0,,2018,unvalidated
2018-09-17,India,United States,26,1.0807692307692307,-9.0,0,,2018,low
2018-09-17,Japan,Canada,1,1.9,1.9,0,,2018,unvalidated
2018-09-17,Japan,China,7,1.0,-5.0,0,,2018,moderate
2018-09-17,Japan,Germany,2,4.0,4.0,0,,2018,unvalidated
2018-09-17,Japan,India,2,3.7,0.4,0,,2018,unvalidated
2018-09-17,Japan,South Korea,4,5.125,4.5,0,,2018,unvalidated
2018-09-17,Japan,United States,47,2.929787234042553,-5.0,0,,2018,unvalidated
2018-09-17,Mexico,United States,3,6.666666666666667,4.0,0,,2018,moderate
2018-09-17,South Korea,China,2,3.25,3.0,0,,2018,moderate
2018-09-17,South Korea,India,2,2.9,2.8,0,,2018,unvalidated
2018-09-17,South Korea,Japan,2,5.5,4.0,0,,2018,unvalidated
2018-09-17,South Korea,Mexico,1,6.4,6.4,0,,2018,unvalidated
2018-09-17,South Korea,United States,73,3.052054794520548,-0.3,0,,2018,unvalidated
2018-09-17,United States,Brazil,1,0.0,0.0,0,,2018,low
2018-09-17,United States,Canada,24,0.5833333333333333,-9.0,0,,2018,low
2018-09-17,United States,China,106,-1.0943396226415094,-10.0,12,-8.0,2018,high
2018-09-17,United States,Germany,11,0.9090909090909091,-5.0,0,,2018,moderate
2018-09-17,United States,India,27,0.08518518518518514,-6.5,0,,2018,low
2018-09-17,United States,Japan,38,3.263157894736842,-9.0,0,,2018,unvalidated
2018-09-17,United States,Mexico,4,5.6,0.0,0,,2018,moderate
2018-09-17,United States,South Korea,65,2.6338461538461537,-2.0,0,,2018,unvalidated
2018-09-24,Brazil,Germany,4,2.75,1.0,0,,2018,moderate
2018-09-24,Brazil,India,3,1.6666666666666667,0.0,0,,2018,low
2018-09-24,Brazil,Japan,2,2.5,1.0,0,,2018,unvalidated
2018-09-24,Brazil,Mexico,2,6.0,4.0,0,,2018,unvalidated
2018-09-24,Brazil,United States,5,0.74,-2.0,0,,2018,low
2018-09-24,Canada,China,3,1.0,1.0,0,,2018,unvalidated
2018-09-24,Canada,Mexico,6,1.3333333333333333,1.0,0,,2018,unvalidated
2018-09-24,Canada,United States,24,0.975,-5.0,0,,2018,low
2018-09-24,China,Canada,3,1.0,1.0,0,,2018,unvalidated
2018-09-24,China,Denmark,1,1.0,1.0,0,,2018,low_use_EUR_proxy
2018-09-24,China,France,14,0.7142857142857143,-2.0,0,,2018,unvalidated
2018-09-24,China,Germany,14,1.6500000000000001,0.0,0,,2018,moderate
2018-09-24,China,India,6,-1.6666666666666667,-10.0,0,,2018,moderate
2018-09-24,China,Japan,24,3.3958333333333335,-0.4,0,,2018,moderate
2018-09-24,China,South Korea,6,2.8333333333333335,0.0,0,,2018,moderate
2018-09-24,China,United States,112,-1.5758928571428572,-10.0,0,,2018,high
2018-09-24,Denmark,China,1,1.0,1.0,0,,2018,low_use_EUR_proxy
2018-09-24,France,Canada,3,3.4,3.4,0,,2018,unvalidated
2018-09-24,France,China,12,1.1666666666666667,0.0,0,,2018,unvalidated
2018-09-24,France,Germany,17,2.4058823529411764,0.0,0,,2018,unvalidated
2018-09-24,France,India,4,1.65,0.0,0,,2018,unvalidated
2018-09-24,France,South Korea,3,3.766666666666667,3.4,0,,2018,unvalidated
2018-09-24,France,United States,7,1.0714285714285714,-9.0,0,,2018,unvalidated
2018-09-24,Germany,Brazil,2,2.5,1.0,0,,2018,moderate
2018-09-24,Germany,Canada,2,2.0,0.0,0,,2018,unvalidated
2018-09-24,Germany,China,14,1.4214285714285713,0.0,0,,2018,moderate
2018-09-24,Germany,France,19,2.1999999999999997,0.0,0,,2018,unvalidated
2018-09-24,Germany,India,3,2.3000000000000003,1.0,0,,2018,low
2018-09-24,Germany,Japan,2,2.5,1.0,0,,2018,unvalidated
2018-09-24,Germany,United States,5,-5.0600000000000005,-10.0,0,,2018,moderate
2018-09-24,India,Brazil,2,2.5,1.0,0,,2018,low
2018-09-24,India,China,7,-2.6285714285714286,-10.0,0,,2018,moderate
2018-09-24,India,France,11,1.4090909090909092,0.0,0,,2018,unvalidated
2018-09-24,India,Germany,3,2.6,1.0,0,,2018,low
2018-09-24,India,Japan,4,2.2,1.0,0,,2018,unvalidated
2018-09-24,India,United States,24,1.945833333333333,-4.0,0,,2018,low
2018-09-24,Japan,Brazil,2,2.5,1.0,0,,2018,unvalidated
2018-09-24,Japan,China,30,2.9433333333333334,-4.0,0,,2018,moderate
2018-09-24,Japan,Germany,2,2.5,1.0,0,,2018,unvalidated
2018-09-24,Japan,India,6,1.8833333333333335,0.0,0,,2018,unvalidated
2018-09-24,Japan,South Korea,12,1.7083333333333333,-4.0,0,,2018,unvalidated
2018-09-24,Japan,United States,73,2.5095890410958903,-2.0,0,,2018,unvalidated
2018-09-24,Mexico,Brazil,2,6.0,4.0,0,,2018,unvalidated
2018-09-24,Mexico,Canada,14,1.3285714285714287,0.0,0,,2018,unvalidated
2018-09-24,Mexico,United States,12,3.6666666666666665,-2.0,0,,2018,moderate
2018-09-24,South Korea,China,4,3.725,1.9,0,,2018,moderate
2018-09-24,South Korea,Japan,17,1.411764705882353,0.0,0,,2018,unvalidated
2018-09-24,South Korea,United States,80,2.81,-5.0,0,,2018,unvalidated
2018-09-24,United States,Brazil,3,2.7999999999999994,2.8,0,,2018,low
2018-09-24,United States,Canada,59,-1.1576271186440676,-10.0,0,,2018,low
2018-09-24,United States,China,124,-1.4709677419354839,-5.0,0,,2018,high
2018-09-24,United States,France,7,-0.35714285714285715,-8.0,2,-8.0,2018,unvalidated
2018-09-24,United States,Germany,4,-5.0,-9.0,0,,2018,moderate
2018-09-24,United States,India,21,1.5047619047619047,-4.4,0,,2018,low
2018-09-24,United States,Japan,67,2.392537313432836,-9.0,0,,2018,unvalidated
2018-09-24,United States,Mexico,7,5.114285714285714,1.9,0,,2018,moderate
2018-09-24,United States,South Korea,78,2.769230769230769,-8.0,1,-8.0,2018,unvalidated
2018-10-01,Brazil,United States,4,1.1749999999999998,0.0,0,,2018,low
2018-10-01,Canada,China,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Canada,Denmark,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Canada,Japan,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Canada,Mexico,26,5.961538461538462,0.0,0,,2018,unvalidated
2018-10-01,Canada,United States,70,6.511428571428572,-9.5,0,,2018,low
2018-10-01,China,Canada,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,China,Denmark,1,8.0,8.0,0,,2018,low_use_EUR_proxy
2018-10-01,China,France,3,4.533333333333333,2.8,0,,2018,unvalidated
2018-10-01,China,Germany,1,8.0,8.0,0,,2018,moderate
2018-10-01,China,India,1,3.5,3.5,0,,2018,moderate
2018-10-01,China,Japan,8,3.65,2.8,0,,2018,moderate
2018-10-01,China,United States,45,-1.1266666666666667,-6.5,0,,2018,high
2018-10-01,Denmark,Canada,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Denmark,China,1,8.0,8.0,0,,2018,low_use_EUR_proxy
2018-10-01,Denmark,Japan,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Denmark,United States,2,4.0,0.0,0,,2018,low_use_EUR_proxy
2018-10-01,France,China,8,2.475,-2.0,0,,2018,unvalidated
2018-10-01,France,Germany,7,1.5714285714285714,-5.0,0,,2018,unvalidated
2018-10-01,France,India,2,0.0,0.0,0,,2018,unvalidated
2018-10-01,France,Japan,1,3.0,3.0,0,,2018,unvalidated
2018-10-01,France,South Korea,1,1.0,1.0,0,,2018,unvalidated
2018-10-01,France,United States,3,3.0,0.0,0,,2018,unvalidated
2018-10-01,Germany,Brazil,1,0.0,0.0,0,,2018,moderate
2018-10-01,Germany,Canada,1,3.4,3.4,0,,2018,unvalidated
2018-10-01,Germany,China,1,8.0,8.0,0,,2018,moderate
2018-10-01,Germany,France,2,4.5,1.0,0,,2018,unvalidated
2018-10-01,Germany,Mexico,1,3.4,3.4,0,,2018,unvalidated
2018-10-01,Germany,United States,18,1.75,-4.0,0,,2018,moderate
2018-10-01,India,Canada,1,-2.0,-2.0,0,,2018,unvalidated
2018-10-01,India,China,5,0.54,-0.4,0,,2018,moderate
2018-10-01,India,Germany,4,-5.0,-5.0,0,,2018,low
2018-10-01,India,South Korea,1,4.0,4.0,0,,2018,unvalidated
2018-10-01,India,United States,11,1.7636363636363634,-2.0,0,,2018,low
2018-10-01,Japan,Canada,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Japan,China,9,0.8444444444444444,-10.0,0,,2018,moderate
2018-10-01,Japan,Denmark,1,8.0,8.0,0,,2018,unvalidated
2018-10-01,Japan,South Korea,8,-1.4375,-4.0,0,,2018,unvalidated
2018-10-01,Japan,United States,76,2.8328947368421056,-5.0,0,,2018,unvalidated
2018-10-01,Mexico,Canada,21,6.738095238095238,0.0,0,,2018,unvalidated
2018-10-01,Mexico,South Korea,1,4.0,4.0,0,,2018,unvalidated
2018-10-01,Mexico,United States,41,4.1658536585365855,0.0,0,,2018,moderate
2018-10-01,South Korea,China,4,2.0,0.0,0,,2018,moderate
2018-10-01,South Korea,France,1,1.0,1.0,0,,2018,unvalidated
2018-10-01,South Korea,India,1,4.0,4.0,0,,2018,unvalidated
2018-10-01,South Korea,Japan,19,1.2894736842105263,-5.0,0,,2018,unvalidated
2018-10-01,South Korea,Mexico,1,4.0,4.0,0,,2018,unvalidated
2018-10-01,South Korea,United States,65,2.0,-5.0,0,,2018,unvalidated
2018-10-01,United States,Brazil,12,-0.9416666666666668,-2.0,0,,2018,low
2018-10-01,United States,Canada,81,5.871604938271605,-10.0,0,,2018,low
2018-10-01,United States,China,122,0.19918032786885245,-10.0,0,,2018,high
2018-10-01,United States,Denmark,1,8.0,8.0,0,,2018,low_use_EUR_proxy
2018-10-01,United States,France,4,1.25,-4.0,0,,2018,unvalidated
2018-10-01,United States,Germany,17,1.2588235294117647,-4.0,0,,2018,moderate
2018-10-01,United States,India,29,-1.303448275862069,-10.0,0,,2018,low
2018-10-01,United States,Japan,100,2.8310000000000004,-8.0,2,-8.0,2018,unvalidated
2018-10-01,United States,Mexico,48,4.085416666666666,0.0,0,,2018,moderate
2018-10-01,United States,South Korea,86,2.958139534883721,0.0,0,,2018,unvalidated
2018-10-08,Brazil,France,1,4.5,4.5,0,,2018,unvalidated
2018-10-08,Brazil,Mexico,2,-2.0,-2.0,0,,2018,unvalidated
2018-10-08,Brazil,United States,1,1.0,1.0,0,,2018,low
2018-10-08,Canada,China,2,1.0,1.0,0,,2018,unvalidated
2018-10-08,Canada,France,1,4.0,4.0,0,,2018,unvalidated
2018-10-08,Canada,India,6,1.8999999999999997,1.0,0,,2018,unvalidated
2018-10-08,Canada,Mexico,6,7.333333333333333,4.0,0,,2018,unvalidated
2018-10-08,Canada,South Korea,1,8.0,8.0,0,,2018,unvalidated
2018-10-08,Canada,United States,6,6.466666666666666,2.8,0,,2018,low
2018-10-08,China,Canada,6,2.1,0.4,0,,2018,unvalidated
2018-10-08,China,France,1,1.9,1.9,0,,2018,unvalidated
2018-10-08,China,India,3,2.3333333333333335,0.0,0,,2018,moderate
2018-10-08,China,Japan,22,1.9136363636363638,-5.0,0,,2018,moderate
2018-10-08,China,Mexico,11,0.7272727272727273,0.0,0,,2018,unvalidated
2018-10-08,China,South Korea,1,3.4,3.4,0,,2018,moderate
2018-10-08,China,United States,119,0.6966386554621848,-10.0,0,,2018,high
2018-10-08,Denmark,United States,1,0.0,0.0,0,,2018,low_use_EUR_proxy
2018-10-08,France,Brazil,3,1.3333333333333333,0.0,0,,2018,unvalidated
2018-10-08,France,Canada,1,4.0,4.0,0,,2018,unvalidated
2018-10-08,France,China,2,-1.1,-5.0,0,,2018,unvalidated
2018-10-08,France,Denmark,1,0.0,0.0,0,,2018,unvalidated
2018-10-08,France,India,14,3.492857142857143,2.8,0,,2018,unvalidated
2018-10-08,France,South Korea,14,2.9857142857142853,2.8,0,,2018,unvalidated
2018-10-08,France,United States,14,0.07142857142857142,-5.0,0,,2018,unvalidated
2018-10-08,Germany,Denmark,2,3.5,3.5,0,,2018,low_use_EUR_proxy
2018-10-08,India,Canada,6,2.35,1.0,0,,2018,unvalidated
2018-10-08,India,China,2,2.0,0.0,0,,2018,moderate
2018-10-08,India,France,23,1.8521739130434782,-5.0,0,,2018,unvalidated
2018-10-08,India,Japan,9,2.8555555555555556,0.0,0,,2018,unvalidated
2018-10-08,India,United States,18,-0.1888888888888889,-10.0,0,,2018,low
2018-10-08,Japan,China,34,3.347058823529412,0.4,0,,2018,moderate
2018-10-08,Japan,France,3,4.0,4.0,0,,2018,unvalidated
2018-10-08,Japan,India,7,2.7857142857142856,1.0,0,,2018,unvalidated
2018-10-08,Japan,South Korea,2,5.75,3.5,0,,2018,unvalidated
2018-10-08,Japan,United States,23,2.0304347826086957,-5.0,0,,2018,unvalidated
2018-10-08,Mexico,Canada,10,4.76,-4.4,0,,2018,unvalidated
2018-10-08,Mexico,China,9,1.3333333333333333,1.0,0,,2018,unvalidated
2018-10-08,Mexico,South Korea,4,5.25,4.0,0,,2018,unvalidated
2018-10-08,Mexico,United States,6,6.0,0.0,0,,2018,moderate
2018-10-08,South Korea,Canada,1,8.0,8.0,0,,2018,unvalidated
2018-10-08,South Korea,China,1,0.0,0.0,0,,2018,moderate
2018-10-08,South Korea,Denmark,1,4.0,4.0,0,,2018,unvalidated
2018-10-08,South Korea,France,21,2.9523809523809526,1.9,0,,2018,unvalidated
2018-10-08,South Korea,Japan,4,3.875,0.0,0,,2018,unvalidated
2018-10-08,South Korea,Mexico,4,5.25,4.0,0,,2018,unvalidated
2018-10-08,South Korea,United States,23,1.952173913043478,0.0,0,,2018,unvalidated
2018-10-08,United States,Brazil,2,-0.5,-2.0,0,,2018,low
2018-10-08,United States,Canada,10,4.33,-5.0,0,,2018,low
2018-10-08,United States,China,135,-0.13925925925925928,-10.0,0,,2018,high
2018-10-08,United States,France,6,2.0,1.0,0,,2018,unvalidated
2018-10-08,United States,Germany,3,-0.20000000000000004,-2.0,0,,2018,moderate
2018-10-08,United States,India,36,1.0944444444444443,-7.0,0,,2018,low
2018-10-08,United States,Japan,24,2.6750000000000003,-5.0,0,,2018,unvalidated
2018-10-08,United States,Mexico,7,4.914285714285714,-5.0,0,,2018,moderate
2018-10-08,United States,South Korea,25,0.04799999999999997,-5.0,0,,2018,unvalidated
2018-10-15,Brazil,France,1,2.8,2.8,0,,2018,unvalidated
2018-10-15,Brazil,Japan,1,1.9,1.9,0,,2018,unvalidated
2018-10-15,Brazil,Mexico,1,0.0,0.0,0,,2018,unvalidated
2018-10-15,Canada,China,9,3.177777777777778,0.0,0,,2018,unvalidated
2018-10-15,Canada,India,6,1.1500000000000001,1.0,0,,2018,unvalidated
2018-10-15,Canada,Mexico,5,5.4,1.0,0,,2018,unvalidated
2018-10-15,Canada,South Korea,1,4.0,4.0,0,,2018,unvalidated
2018-10-15,Canada,United States,10,3.5,0.0,0,,2018,low
2018-10-15,China,Canada,5,2.84,1.9,0,,2018,unvalidated
2018-10-15,China,France,2,3.65,2.8,0,,2018,unvalidated
2018-10-15,China,Germany,3,1.9666666666666668,0.4,0,,2018,moderate
2018-10-15,China,India,10,-1.44,-10.0,0,,2018,moderate
2018-10-15,China,Japan,29,2.117241379310345,-4.0,0,,2018,moderate
2018-10-15,China,South Korea,9,3.855555555555556,1.0,0,,2018,moderate
2018-10-15,China,United States,43,0.8837209302325582,-6.5,0,,2018,high
2018-10-15,Denmark,South Korea,6,2.9,1.0,0,,2018,unvalidated
2018-10-15,France,Brazil,2,-0.050000000000000044,-2.0,0,,2018,unvalidated
2018-10-15,France,China,3,0.9666666666666667,-4.0,0,,2018,unvalidated
2018-10-15,France,Germany,10,3.9,1.0,0,,2018,unvalidated
2018-10-15,France,India,4,1.9,1.0,0,,2018,unvalidated
2018-10-15,France,Japan,5,3.54,1.9,0,,2018,unvalidated
2018-10-15,France,South Korea,22,2.9499999999999997,1.0,0,,2018,unvalidated
2018-10-15,France,United States,5,1.8800000000000001,-4.0,0,,2018,unvalidated
2018-10-15,Germany,China,2,2.5,1.0,0,,2018,moderate
2018-10-15,Germany,France,15,2.8333333333333335,-10.0,0,,2018,unvalidated
2018-10-15,Germany,India,5,-3.8200000000000003,-9.0,0,,2018,low
2018-10-15,Germany,South Korea,2,2.2,1.0,0,,2018,unvalidated
2018-10-15,Germany,United States,3,-3.0,-5.0,0,,2018,moderate
2018-10-15,India,Canada,9,-0.8,-5.0,0,,2018,unvalidated
2018-10-15,India,China,12,1.4833333333333334,-4.0,0,,2018,moderate
2018-10-15,India,France,7,0.3857142857142857,-6.5,0,,2018,unvalidated
2018-10-15,India,Germany,4,-2.3,-5.0,0,,2018,low
2018-10-15,India,Japan,3,4.7,1.9,0,,2018,unvalidated
2018-10-15,India,South Korea,1,1.9,1.9,0,,2018,unvalidated
2018-10-15,India,United States,13,1.0153846153846153,-10.0,0,,2018,low
2018-10-15,Japan,Brazil,1,2.8,2.8,0,,2018,unvalidated
2018-10-15,Japan,China,49,2.6020408163265305,-4.4,0,,2018,moderate
2018-10-15,Japan,France,9,3.2555555555555555,0.4,0,,2018,unvalidated
2018-10-15,Japan,Germany,2,-7.0,-9.0,0,,2018,unvalidated
2018-10-15,Japan,India,3,5.733333333333333,2.8,0,,2018,unvalidated
2018-10-15,Japan,Mexico,1,8.0,8.0,0,,2018,unvalidated
2018-10-15,Japan,South Korea,3,3.0666666666666664,2.8,0,,2018,unvalidated
2018-10-15,Japan,United States,11,3.590909090909091,0.0,0,,2018,unvalidated
2018-10-15,Mexico,Brazil,1,-5.0,-5.0,0,,2018,unvalidated
2018-10-15,Mexico,Canada,7,2.7142857142857144,-4.0,0,,2018,unvalidated
2018-10-15,Mexico,Japan,1,8.0,8.0,0,,2018,unvalidated
2018-10-15,Mexico,South Korea,1,4.0,4.0,0,,2018,unvalidated
2018-10-15,Mexico,United States,16,2.725,-4.0,0,,2018,moderate
2018-10-15,South Korea,Canada,1,4.0,4.0,0,,2018,unvalidated
2018-10-15,South Korea,China,10,3.44,0.0,0,,2018,moderate
